Student_ID,Gender,Age,Study_Hours_per_Day,Sleep_Hours,Attendance_Percentage,Assignments_Completed,Previous_Exam_Score,Internet_Access,Family_Income_Level,Final_Exam_Score,Study_Efficiency,Score_Improvement,Performance_Category
962,Male,21,7,5,70,3,78,No,Medium,78.2,11.171428571428573,0.20000000000000284,Medium
963,Female,17,8,8,61,3,76,Yes,High,95.7,11.9625,19.700000000000003,High
964,Male,19,9,8,71,2,60,Yes,Medium,88.3,9.81111111111111,28.299999999999997,High
965,Male,18,6,5,89,5,44,Yes,High,76.3,12.716666666666667,32.3,Medium
966,Male,20,5,7,95,0,91,Yes,Low,85.9,17.18,-5.099999999999994,High
967,Male,18,6,4,77,5,84,No,High,85.7,14.283333333333333,1.7000000000000028,High
968,Female,20,2,6,85,1,60,Yes,Low,57.5,28.75,-2.5,Low
969,Female,18,4,8,66,8,68,Yes,Medium,71.0,17.75,3.0,Medium
970,Male,21,3,6,60,1,59,Yes,Low,50.6,16.866666666666667,-8.399999999999999,Low
971,Female,21,7,7,85,6,77,No,Medium,92.3,13.185714285714285,15.299999999999997,High
972,Male,21,9,8,82,0,59,Yes,Low,83.2,9.244444444444445,24.200000000000003,Medium
973,Male,17,5,6,85,6,89,No,Low,87.1,17.419999999999998,-1.9000000000000057,High
974,Male,20,6,7,65,4,64,No,Low,70.1,11.683333333333332,6.099999999999994,Medium
975,Female,21,2,4,65,7,41,No,Low,53.9,26.95,12.899999999999999,Low
976,Female,17,3,7,67,3,71,Yes,High,71.5,23.833333333333332,0.5,Medium
977,Female,20,3,8,83,9,65,No,Low,70.9,23.633333333333336,5.900000000000006,Medium
978,Female,18,9,5,81,6,45,Yes,High,95.3,10.588888888888889,50.3,High
979,Female,17,7,4,78,5,80,Yes,Medium,82.4,11.771428571428572,2.4000000000000057,Medium
980,Female,19,8,6,96,4,42,Yes,Medium,84.6,10.575,42.599999999999994,Medium
981,Female,17,9,8,77,3,72,No,High,103.9,11.544444444444444,31.900000000000006,High
982,Female,17,6,5,90,6,40,No,Medium,75.0,12.5,35.0,Medium
983,Female,20,4,7,96,4,90,Yes,Medium,91.8,22.95,1.7999999999999972,High
984,Male,18,1,5,89,4,44,No,Low,41.3,41.3,-2.700000000000003,Low
985,Female,19,8,8,92,0,52,No,Low,80.4,10.05,28.400000000000006,Medium
986,Female,21,7,8,69,1,58,No,Low,79.9,11.414285714285715,21.900000000000006,Medium
987,Female,21,2,5,96,4,51,Yes,High,68.2,34.1,17.200000000000003,Medium
988,Female,17,8,7,71,2,87,No,High,92.1,11.5125,5.099999999999994,High
989,Female,20,5,5,89,1,64,No,Medium,74.3,14.86,10.299999999999997,Medium
990,Female,20,7,8,86,3,90,Yes,Low,94.8,13.542857142857143,4.799999999999997,High
991,Female,21,4,8,98,3,74,No,High,82.0,20.5,8.0,Medium
992,Female,19,5,6,68,3,51,Yes,High,59.8,11.959999999999999,8.799999999999997,Low
993,Female,18,8,6,80,3,69,No,Low,99.6,12.45,30.599999999999994,High
994,Female,19,1,4,71,2,44,No,High,48.9,48.9,4.899999999999999,Low
995,Female,18,1,8,88,6,73,No,Low,61.6,61.6,-11.399999999999999,Medium
996,Male,21,4,6,92,8,61,No,Medium,65.0,16.25,4.0,Medium
997,Male,18,3,5,74,4,78,No,Medium,65.4,21.8,-12.599999999999994,Medium
998,Female,20,2,7,61,3,52,No,Medium,45.1,22.55,-6.899999999999999,Low
999,Female,17,3,5,98,1,86,Yes,Low,82.8,27.599999999999998,-3.200000000000003,Medium
1000,Male,17,1,7,77,1,93,No,High,60.3,60.3,-32.7,Medium
1001,Female,21,1,6,62,4,42,No,Medium,34.4,34.4,-7.600000000000001,Low
1002,Male,20,6,4,66,6,92,No,Medium,89.6,14.933333333333332,-2.4000000000000057,High
1003,Male,19,5,5,77,9,59,Yes,Medium,73.7,14.74,14.700000000000003,Medium
1004,Male,20,8,5,97,9,70,Yes,High,96.1,12.0125,26.099999999999994,High
1005,Male,17,2,5,96,8,44,Yes,High,63.4,31.7,19.4,Medium
1006,Male,17,4,7,92,6,63,No,Low,65.8,16.45,2.799999999999997,Medium
1007,Female,20,8,6,90,4,79,No,Medium,95.6,11.95,16.599999999999994,High
1008,Male,20,6,5,70,9,93,Yes,High,88.2,14.700000000000001,-4.799999999999997,High
1009,Female,17,1,5,63,9,72,Yes,Low,58.7,58.7,-13.299999999999997,Low
1010,Female,19,4,4,77,9,47,Yes,Medium,68.9,17.225,21.900000000000006,Medium
1011,Male,21,1,4,63,5,63,No,High,49.1,49.1,-13.899999999999999,Low
1012,Male,21,2,6,93,2,89,Yes,High,78.5,39.25,-10.5,Medium
1013,Female,20,5,6,88,4,59,No,Low,76.0,15.2,17.0,Medium
1014,Male,21,8,8,83,7,55,No,Medium,88.9,11.1125,33.900000000000006,High
1015,Male,17,8,4,81,0,89,No,Medium,104.9,13.1125,15.900000000000006,High
1016,Female,17,3,8,61,0,91,Yes,High,59.7,19.900000000000002,-31.299999999999997,Low
1017,Female,20,4,7,65,6,51,No,Medium,64.9,16.225,13.900000000000006,Medium
1018,Male,20,6,8,84,4,52,Yes,Low,80.0,13.333333333333334,28.0,Medium
1019,Female,20,3,5,80,4,84,Yes,High,67.6,22.53333333333333,-16.400000000000006,Medium
1020,Male,19,2,8,75,0,81,Yes,High,65.9,32.95,-15.099999999999994,Medium
1021,Male,21,6,6,90,8,78,Yes,Low,85.2,14.200000000000001,7.200000000000003,High
1022,Male,20,5,7,73,0,64,No,High,68.5,13.7,4.5,Medium
1023,Female,18,5,5,98,4,85,No,Medium,79.4,15.88,-5.599999999999994,Medium
1024,Female,18,5,8,87,9,71,No,Medium,80.5,16.1,9.5,Medium
1025,Female,17,5,7,91,8,63,No,High,80.5,16.1,17.5,Medium
1026,Female,21,3,7,87,3,87,Yes,Low,80.9,26.96666666666667,-6.099999999999994,Medium
1027,Female,20,7,5,68,7,86,Yes,Low,89.8,12.828571428571427,3.799999999999997,High
1028,Male,18,6,8,81,5,83,Yes,Medium,96.5,16.083333333333332,13.5,High
1029,Male,21,4,7,91,2,48,Yes,Low,64.5,16.125,16.5,Medium
1030,Male,17,2,7,64,3,79,No,High,59.8,29.9,-19.200000000000003,Low
1031,Male,19,9,4,82,1,89,Yes,High,111.2,12.355555555555556,22.200000000000003,High
1032,Female,21,1,7,64,0,62,No,Medium,50.0,50.0,-12.0,Low
1033,Male,21,4,4,91,7,89,Yes,Medium,77.9,19.475,-11.099999999999994,Medium
1034,Female,19,1,8,69,0,52,Yes,Medium,54.5,54.5,2.5,Low
1035,Male,21,6,8,98,0,71,Yes,Low,87.8,14.633333333333333,16.799999999999997,High
1036,Female,17,4,8,74,3,89,Yes,High,75.8,18.95,-13.200000000000003,Medium
1037,Female,17,5,6,66,9,54,No,High,61.4,12.28,7.399999999999999,Medium
1038,Male,19,5,8,88,9,75,No,High,86.4,17.28,11.400000000000006,High
1039,Male,20,9,7,62,5,88,No,Medium,107.8,11.977777777777778,19.799999999999997,High
1040,Male,18,1,5,78,8,44,No,High,51.0,51.0,7.0,Low
1041,Male,20,2,4,69,0,61,Yes,Low,50.1,25.05,-10.899999999999999,Low
1042,Female,21,6,6,87,6,55,Yes,Low,72.1,12.016666666666666,17.099999999999994,Medium
1043,Male,18,5,8,88,9,80,No,High,76.4,15.280000000000001,-3.5999999999999943,Medium
1044,Male,19,7,8,74,4,49,No,Medium,67.8,9.685714285714285,18.799999999999997,Medium
1045,Female,19,3,5,94,7,63,Yes,High,63.4,21.133333333333333,0.3999999999999986,Medium
1046,Male,18,3,5,65,6,57,Yes,Low,55.3,18.433333333333334,-1.7000000000000028,Low
1047,Male,17,2,6,71,3,88,No,Low,72.5,36.25,-15.5,Medium
1048,Male,18,3,4,97,3,57,No,Low,69.9,23.3,12.900000000000006,Medium
1049,Male,21,1,8,72,5,46,No,High,41.0,41.0,-5.0,Low
1050,Male,17,5,6,88,5,43,Yes,Low,76.6,15.319999999999999,33.599999999999994,Medium
1051,Female,19,5,7,78,8,65,No,Medium,64.4,12.88,-0.5999999999999943,Medium
1052,Male,18,7,7,62,4,44,No,High,80.2,11.457142857142857,36.2,Medium
1053,Male,20,4,6,67,7,94,No,High,81.7,20.425,-12.299999999999997,Medium
1054,Male,20,3,8,67,4,55,No,Low,64.1,21.366666666666664,9.099999999999994,Medium
1055,Male,21,1,6,79,1,74,No,Low,50.3,50.3,-23.700000000000003,Low
1056,Male,20,8,8,63,5,65,Yes,Medium,91.9,11.4875,26.900000000000006,High
1057,Female,18,3,5,80,8,57,No,High,52.8,17.599999999999998,-4.200000000000003,Low
1058,Male,18,2,6,62,2,68,Yes,Low,54.8,27.4,-13.200000000000003,Low
1059,Female,20,4,8,67,0,62,No,Medium,64.9,16.225,2.9000000000000057,Medium
1060,Female,18,3,6,82,0,92,No,Low,68.4,22.8,-23.599999999999994,Medium
1061,Male,21,1,6,75,2,53,No,High,44.7,44.7,-8.299999999999997,Low
1062,Male,17,3,8,72,9,54,Yes,Low,55.2,18.400000000000002,1.2000000000000028,Low
1063,Male,21,2,8,62,4,88,Yes,High,71.8,35.9,-16.200000000000003,Medium
1064,Male,21,8,4,68,2,72,Yes,Low,96.2,12.025,24.200000000000003,High
1065,Female,18,6,6,73,8,64,No,High,79.5,13.25,15.5,Medium
1066,Male,17,9,7,72,7,60,No,Medium,92.6,10.288888888888888,32.599999999999994,High
1067,Male,18,8,6,66,2,56,Yes,High,90.2,11.275,34.2,High
1068,Male,19,3,6,74,8,62,Yes,Medium,63.0,21.0,1.0,Medium
1069,Male,18,5,8,66,5,82,No,High,83.6,16.72,1.5999999999999943,Medium
1070,Male,18,7,6,97,6,56,Yes,Medium,87.5,12.5,31.5,High
1071,Male,18,5,6,93,3,53,No,Low,76.1,15.219999999999999,23.099999999999994,Medium
1072,Female,17,8,7,81,3,68,Yes,High,92.5,11.5625,24.5,High
1073,Female,18,5,8,83,1,59,Yes,Low,81.5,16.3,22.5,Medium
1074,Male,17,1,6,96,4,69,Yes,Medium,64.4,64.4,-4.599999999999994,Medium
1075,Male,20,5,5,60,7,58,No,High,62.2,12.440000000000001,4.200000000000003,Medium
1076,Male,19,4,4,69,6,92,No,High,79.5,19.875,-12.5,Medium
1077,Female,17,6,7,75,6,78,Yes,Low,78.7,13.116666666666667,0.7000000000000028,Medium
1078,Male,20,3,6,67,5,52,No,High,63.9,21.3,11.899999999999999,Medium
1079,Female,17,5,5,84,2,57,No,High,81.0,16.2,24.0,Medium
1080,Male,17,2,6,71,4,62,No,Low,49.1,24.55,-12.899999999999999,Low
1081,Male,19,6,6,84,0,85,No,High,97.2,16.2,12.200000000000003,High
1082,Male,21,6,8,76,6,72,Yes,Low,79.6,13.266666666666666,7.599999999999994,Medium
1083,Male,21,5,8,85,8,78,No,Low,86.7,17.34,8.700000000000003,High
1084,Female,17,6,8,73,0,79,No,Low,76.5,12.75,-2.5,Medium
1085,Female,18,7,5,95,1,57,Yes,Low,81.3,11.614285714285714,24.299999999999997,Medium
1086,Male,20,5,6,82,2,48,No,Low,65.8,13.16,17.799999999999997,Medium
1087,Male,18,1,4,65,2,72,No,Medium,58.3,58.3,-13.700000000000003,Low
1088,Female,18,8,7,64,7,71,No,Medium,81.6,10.2,10.599999999999994,Medium
1089,Female,17,4,8,84,6,93,Yes,Low,81.4,20.35,-11.599999999999994,Medium
1090,Female,17,9,8,77,5,56,Yes,Medium,92.5,10.277777777777779,36.5,High
1091,Female,17,6,6,72,9,58,No,Medium,77.8,12.966666666666667,19.799999999999997,Medium
1092,Male,17,1,6,73,9,66,No,High,49.3,49.3,-16.700000000000003,Low
1093,Female,21,3,5,87,3,45,Yes,Low,68.1,22.7,23.099999999999994,Medium
1094,Male,17,3,5,77,8,74,Yes,Medium,62.7,20.900000000000002,-11.299999999999997,Medium
1095,Female,21,4,8,87,0,76,Yes,High,72.5,18.125,-3.5,Medium
1096,Female,21,6,6,86,1,73,No,High,79.0,13.166666666666666,6.0,Medium
1097,Female,17,7,4,91,3,59,No,Low,92.9,13.271428571428572,33.900000000000006,High
1098,Female,19,4,7,68,2,64,Yes,Low,67.0,16.75,3.0,Medium
1099,Female,20,6,6,99,0,43,No,High,71.9,11.983333333333334,28.900000000000006,Medium
1100,Male,18,1,6,91,4,49,No,Low,41.9,41.9,-7.100000000000001,Low
1101,Male,21,8,5,79,6,49,No,Low,76.3,9.5375,27.299999999999997,Medium
1102,Female,20,7,7,87,1,63,No,High,94.3,13.471428571428572,31.299999999999997,High
1103,Female,19,9,8,92,4,60,No,High,97.6,10.844444444444443,37.599999999999994,High
1104,Male,18,3,6,63,5,50,No,Low,57.9,19.3,7.899999999999999,Low
1105,Female,18,2,8,93,6,66,No,Medium,56.3,28.15,-9.700000000000003,Low
1106,Female,21,1,6,62,0,55,Yes,Low,54.6,54.6,-0.3999999999999986,Low
1107,Male,17,3,8,85,6,65,Yes,Medium,63.5,21.166666666666668,-1.5,Medium
1108,Female,19,5,7,67,3,69,Yes,High,72.7,14.540000000000001,3.700000000000003,Medium
1109,Female,21,2,5,65,7,88,Yes,Medium,69.7,34.85,-18.299999999999997,Medium
1110,Male,19,3,7,75,3,55,Yes,High,57.5,19.166666666666668,2.5,Low
1111,Male,17,4,4,83,5,46,Yes,Low,55.3,13.825,9.299999999999997,Low
1112,Male,17,7,5,98,8,55,Yes,Low,80.4,11.485714285714286,25.400000000000006,Medium
1113,Female,21,3,7,89,4,74,Yes,High,80.3,26.766666666666666,6.299999999999997,Medium
1114,Male,17,9,4,72,3,55,Yes,High,91.6,10.177777777777777,36.599999999999994,High
1115,Male,20,8,6,64,7,79,No,High,94.8,11.85,15.799999999999997,High
1116,Male,18,4,6,84,8,51,No,Low,60.6,15.15,9.600000000000001,Medium
1117,Male,21,1,8,79,3,74,Yes,Low,51.3,51.3,-22.700000000000003,Low
1118,Male,19,1,5,77,2,88,No,Medium,60.3,60.3,-27.700000000000003,Medium
1119,Male,20,1,6,77,7,60,No,High,60.1,60.1,0.10000000000000142,Medium
1120,Female,21,1,5,61,4,89,Yes,Medium,52.9,52.9,-36.1,Low
1121,Female,17,8,6,69,1,82,Yes,Low,95.5,11.9375,13.5,High
1122,Male,17,3,8,71,9,75,Yes,Medium,71.3,23.766666666666666,-3.700000000000003,Medium
1123,Male,17,6,7,72,8,87,No,Medium,76.4,12.733333333333334,-10.599999999999994,Medium
1124,Male,17,3,8,70,2,56,No,Low,60.4,20.133333333333333,4.399999999999999,Medium
1125,Female,19,5,4,78,1,71,Yes,Low,76.8,15.36,5.799999999999997,Medium
1126,Female,20,7,6,94,0,80,No,High,92.2,13.171428571428573,12.200000000000003,High
1127,Female,18,2,4,98,7,45,No,Medium,54.4,27.2,9.399999999999999,Low
1128,Female,19,6,4,85,2,63,No,Low,83.7,13.950000000000001,20.700000000000003,Medium
1129,Female,19,6,5,73,6,66,Yes,Low,80.3,13.383333333333333,14.299999999999997,Medium
1130,Female,18,3,6,83,0,59,No,Medium,55.5,18.5,-3.5,Low
1131,Female,18,6,4,60,0,64,No,Low,66.6,11.1,2.5999999999999943,Medium
1132,Female,17,5,7,81,8,41,No,High,74.7,14.940000000000001,33.7,Medium
1133,Female,19,2,4,82,7,48,No,High,57.8,28.9,9.799999999999997,Low
1134,Male,21,9,7,78,2,67,No,Medium,99.2,11.022222222222222,32.2,High
1135,Male,18,8,5,77,5,92,No,High,101.9,12.7375,9.900000000000006,High
1136,Male,18,3,4,71,2,77,No,Low,65.1,21.7,-11.900000000000006,Medium
1137,Male,20,8,8,87,3,42,Yes,Low,81.9,10.2375,39.900000000000006,Medium
1138,Female,21,9,5,87,0,59,Yes,Low,95.7,10.633333333333333,36.7,High
1139,Female,21,3,7,92,4,45,No,Low,63.6,21.2,18.6,Medium
1140,Male,18,3,5,78,0,78,Yes,Medium,59.6,19.866666666666667,-18.4,Low
1141,Female,17,2,4,87,0,72,No,High,67.9,33.95,-4.099999999999994,Medium
1142,Male,20,8,6,96,9,94,No,High,109.4,13.675,15.400000000000006,High
1143,Female,21,1,6,85,6,40,No,Low,43.5,43.5,3.5,Low
1144,Male,18,8,7,94,5,76,Yes,Medium,103.6,12.95,27.599999999999994,High
1145,Female,21,7,7,93,1,45,No,Low,83.9,11.985714285714286,38.900000000000006,Medium
1146,Female,20,7,6,94,1,84,No,Low,86.8,12.4,2.799999999999997,High
1147,Male,20,3,7,99,6,73,Yes,Medium,78.9,26.3,5.900000000000006,Medium
1148,Female,19,1,5,75,0,86,Yes,Medium,68.9,68.9,-17.099999999999994,Medium
1149,Male,18,4,8,97,1,54,No,Low,66.7,16.675,12.700000000000003,Medium
1150,Male,20,9,8,72,7,84,Yes,High,104.2,11.577777777777778,20.200000000000003,High
1151,Male,19,5,5,82,5,65,Yes,Low,81.6,16.32,16.599999999999994,Medium
1152,Male,19,1,8,81,1,53,No,High,58.5,58.5,5.5,Low
1153,Female,21,5,4,75,6,93,No,High,86.7,17.34,-6.299999999999997,High
1154,Female,21,8,5,87,3,46,No,Medium,82.5,10.3125,36.5,Medium
1155,Female,19,8,7,94,1,85,Yes,Medium,106.2,13.275,21.200000000000003,High
1156,Male,21,5,5,67,5,70,Yes,Low,65.1,13.02,-4.900000000000006,Medium
1157,Female,20,9,6,81,8,63,Yes,High,84.5,9.38888888888889,21.5,Medium
1158,Male,17,1,7,80,8,70,No,High,62.0,62.0,-8.0,Medium
1159,Female,20,4,6,85,7,68,Yes,Low,69.7,17.425,1.7000000000000028,Medium
1160,Female,19,3,7,99,2,81,Yes,Low,79.1,26.366666666666664,-1.9000000000000057,Medium
1161,Female,19,2,8,80,2,71,No,Low,59.4,29.7,-11.600000000000001,Low
1162,Male,20,8,5,84,1,56,No,Medium,93.6,11.7,37.599999999999994,High
1163,Female,21,7,4,60,4,53,No,Low,77.2,11.028571428571428,24.200000000000003,Medium
1164,Female,21,9,7,65,3,79,Yes,Low,92.1,10.233333333333333,13.099999999999994,High
1165,Male,19,2,7,82,6,75,No,High,68.6,34.3,-6.400000000000006,Medium
1166,Female,18,4,6,82,3,87,Yes,Low,84.4,21.1,-2.5999999999999943,Medium
1167,Male,21,6,8,82,8,63,Yes,High,87.8,14.633333333333333,24.799999999999997,High
1168,Female,20,3,6,91,1,84,No,High,70.9,23.633333333333336,-13.099999999999994,Medium
1169,Male,21,8,6,89,5,93,No,Medium,93.9,11.7375,0.9000000000000057,High
1170,Male,20,3,8,72,6,66,No,Low,64.0,21.333333333333332,-2.0,Medium
1171,Female,19,2,4,77,3,64,No,Low,65.7,32.85,1.7000000000000028,Medium
1172,Male,21,3,6,82,5,71,No,High,73.0,24.333333333333332,2.0,Medium
1173,Male,20,6,6,74,6,91,Yes,Medium,89.6,14.933333333333332,-1.4000000000000057,High
1174,Male,19,2,7,92,3,57,Yes,Medium,69.4,34.7,12.400000000000006,Medium
1175,Male,18,8,8,80,7,85,Yes,Low,100.0,12.5,15.0,High
1176,Male,20,1,5,98,8,57,No,High,54.2,54.2,-2.799999999999997,Low
1177,Male,18,7,4,82,0,76,Yes,Low,80.0,11.428571428571429,4.0,Medium
1178,Female,18,2,4,86,6,65,No,Low,57.8,28.9,-7.200000000000003,Low
1179,Male,17,6,8,77,8,48,No,Low,76.3,12.716666666666667,28.299999999999997,Medium
1180,Male,21,2,7,83,9,74,Yes,Low,66.5,33.25,-7.5,Medium
1181,Female,20,2,7,99,4,47,Yes,High,60.5,30.25,13.5,Medium
1182,Female,18,8,8,66,1,59,No,Medium,81.4,10.175,22.400000000000006,Medium
1183,Female,17,2,7,79,9,93,Yes,Low,74.9,37.45,-18.099999999999994,Medium
1184,Female,19,7,4,86,5,81,No,Low,86.2,12.314285714285715,5.200000000000003,High
1185,Female,20,3,4,65,6,61,Yes,Low,60.9,20.3,-0.10000000000000142,Medium
1186,Female,18,8,5,86,1,58,Yes,Low,90.0,11.25,32.0,High
1187,Female,21,7,8,68,1,69,Yes,Medium,77.0,11.0,8.0,Medium
1188,Male,17,8,6,90,9,92,Yes,Medium,99.8,12.475,7.799999999999997,High
1189,Male,18,7,6,80,9,67,Yes,Medium,82.8,11.828571428571427,15.799999999999997,Medium
1190,Female,21,6,5,85,0,74,No,Medium,79.1,13.183333333333332,5.099999999999994,Medium
1191,Male,18,7,5,99,3,82,Yes,Low,95.5,13.642857142857142,13.5,High
1192,Male,20,5,7,72,6,50,Yes,High,69.6,13.919999999999998,19.599999999999994,Medium
1193,Male,20,7,5,82,8,70,Yes,Medium,88.6,12.657142857142857,18.599999999999994,High
1194,Female,20,1,5,79,2,88,No,Medium,56.9,56.9,-31.1,Low
1195,Female,17,1,6,96,6,87,No,Low,77.6,77.6,-9.400000000000006,Medium
1196,Male,20,9,7,87,6,78,No,Low,99.3,11.033333333333333,21.299999999999997,High
1197,Female,21,5,5,76,6,75,No,Low,83.8,16.759999999999998,8.799999999999997,Medium
1198,Male,18,5,5,87,1,69,No,Low,75.7,15.14,6.700000000000003,Medium
1199,Male,19,3,7,61,5,62,Yes,High,48.1,16.033333333333335,-13.899999999999999,Low
1200,Male,21,5,8,84,1,58,Yes,High,82.4,16.48,24.400000000000006,Medium
