Student_ID,Gender,Age,Study_Hours_per_Day,Sleep_Hours,Attendance_Percentage,Assignments_Completed,Previous_Exam_Score,Internet_Access,Family_Income_Level,Final_Exam_Score,Study_Efficiency,Score_Improvement,Performance_Category
1028,1,18,6,8,81,5,83,Yes,Medium,96.5,16.083333333333332,13.5,2
1029,1,21,4,7,91,2,48,Yes,Low,64.5,16.125,16.5,1
1030,1,17,2,7,64,3,79,No,High,59.8,29.9,-19.200000000000003,0
1031,1,19,9,4,82,1,89,Yes,High,111.2,12.355555555555556,22.200000000000003,2
1032,0,21,1,7,64,0,62,No,Medium,50.0,50.0,-12.0,0
1033,1,21,4,4,91,7,89,Yes,Medium,77.9,19.475,-11.099999999999994,1
1034,0,19,1,8,69,0,52,Yes,Medium,54.5,54.5,2.5,0
1035,1,21,6,8,98,0,71,Yes,Low,87.8,14.633333333333333,16.799999999999997,2
1036,0,17,4,8,74,3,89,Yes,High,75.8,18.95,-13.200000000000005,1
1037,0,17,5,6,66,9,54,No,High,61.4,12.28,7.399999999999999,1
1038,1,19,5,8,88,9,75,No,High,86.4,17.28,11.400000000000006,2
1039,1,20,9,7,62,5,88,No,Medium,107.8,11.977777777777778,19.8,2
1040,1,18,1,5,78,8,44,No,High,51.0,51.0,7.0,0
1041,1,20,2,4,69,0,61,Yes,Low,50.1,25.05,-10.9,0
1042,0,21,6,6,87,6,55,Yes,Low,72.1,12.016666666666666,17.099999999999994,1
1043,1,18,5,8,88,9,80,No,High,76.4,15.28,-3.5999999999999943,1
1044,1,19,7,8,74,4,49,No,Medium,67.8,9.685714285714283,18.8,1
1045,0,19,3,5,94,7,63,Yes,High,63.4,21.133333333333333,0.3999999999999986,1
1046,1,18,3,5,65,6,57,Yes,Low,55.3,18.433333333333334,-1.7000000000000028,0
1047,1,17,2,6,71,3,88,No,Low,72.5,36.25,-15.5,1
1048,1,18,3,4,97,3,57,No,Low,69.9,23.3,12.900000000000006,1
1049,1,21,1,8,72,5,46,No,High,41.0,41.0,-5.0,0
1050,1,17,5,6,88,5,43,Yes,Low,76.6,15.32,33.599999999999994,1
1051,0,19,5,7,78,8,65,No,Medium,64.4,12.88,-0.5999999999999943,1
1052,1,18,7,7,62,4,44,No,High,80.2,11.457142857142856,36.2,1
1053,1,20,4,6,67,7,94,No,High,81.7,20.425,-12.299999999999995,1
1054,1,20,3,8,67,4,55,No,Low,64.1,21.366666666666664,9.099999999999994,1
1055,1,21,1,6,79,1,74,No,Low,50.3,50.3,-23.700000000000003,0
1056,1,20,8,8,63,5,65,Yes,Medium,91.9,11.4875,26.90000000000001,2
1057,0,18,3,5,80,8,57,No,High,52.8,17.599999999999998,-4.200000000000003,0
1058,1,18,2,6,62,2,68,Yes,Low,54.8,27.4,-13.200000000000005,0
1059,0,20,4,8,67,0,62,No,Medium,64.9,16.225,2.9000000000000057,1
1060,0,18,3,6,82,0,92,No,Low,68.4,22.8,-23.599999999999994,1
1061,1,21,1,6,75,2,53,No,High,44.7,44.7,-8.299999999999997,0
1062,1,17,3,8,72,9,54,Yes,Low,55.2,18.4,1.2000000000000028,0
1063,1,21,2,8,62,4,88,Yes,High,71.8,35.9,-16.200000000000003,1
1064,1,21,8,4,68,2,72,Yes,Low,96.2,12.025,24.200000000000003,2
1065,0,18,6,6,73,8,64,No,High,79.5,13.25,15.5,1
1066,1,17,9,7,72,7,60,No,Medium,92.6,10.288888888888888,32.599999999999994,2
1067,1,18,8,6,66,2,56,Yes,High,90.2,11.275,34.2,2
1068,1,19,3,6,74,8,62,Yes,Medium,63.0,21.0,1.0,1
1069,1,18,5,8,66,5,82,No,High,83.6,16.72,1.5999999999999943,1
1070,1,18,7,6,97,6,56,Yes,Medium,87.5,12.5,31.5,2
1071,1,18,5,6,93,3,53,No,Low,76.1,15.22,23.099999999999994,1
1072,0,17,8,7,81,3,68,Yes,High,92.5,11.5625,24.5,2
1073,0,18,5,8,83,1,59,Yes,Low,81.5,16.3,22.5,1
1074,1,17,1,6,96,4,69,Yes,Medium,64.4,64.4,-4.599999999999994,1
1075,1,20,5,5,60,7,58,No,High,62.2,12.44,4.200000000000003,1
1076,1,19,4,4,69,6,92,No,High,79.5,19.875,-12.5,1
1077,0,17,6,7,75,6,78,Yes,Low,78.7,13.116666666666667,0.7000000000000028,1
1078,1,20,3,6,67,5,52,No,High,63.9,21.3,11.9,1
1079,0,17,5,5,84,2,57,No,High,81.0,16.2,24.0,1
1080,1,17,2,6,71,4,62,No,Low,49.1,24.55,-12.9,0
1081,1,19,6,6,84,0,85,No,High,97.2,16.2,12.200000000000005,2
1082,1,21,6,8,76,6,72,Yes,Low,79.6,13.266666666666666,7.599999999999994,1
1083,1,21,5,8,85,8,78,No,Low,86.7,17.34,8.700000000000003,2
1084,0,17,6,8,73,0,79,No,Low,76.5,12.75,-2.5,1
1085,0,18,7,5,95,1,57,Yes,Low,81.3,11.614285714285714,24.3,1
1086,1,20,5,6,82,2,48,No,Low,65.8,13.16,17.799999999999997,1
1087,1,18,1,4,65,2,72,No,Medium,58.3,58.3,-13.700000000000005,0
1088,0,18,8,7,64,7,71,No,Medium,81.6,10.2,10.599999999999994,1
1089,0,17,4,8,84,6,93,Yes,Low,81.4,20.35,-11.599999999999994,1
1090,0,17,9,8,77,5,56,Yes,Medium,92.5,10.27777777777778,36.5,2
1091,0,17,6,6,72,9,58,No,Medium,77.8,12.966666666666669,19.8,1
1092,1,17,1,6,73,9,66,No,High,49.3,49.3,-16.700000000000003,0
1093,0,21,3,5,87,3,45,Yes,Low,68.1,22.7,23.099999999999994,1
1094,1,17,3,5,77,8,74,Yes,Medium,62.7,20.9,-11.299999999999995,1
1095,0,21,4,8,87,0,76,Yes,High,72.5,18.125,-3.5,1
1096,0,21,6,6,86,1,73,No,High,79.0,13.166666666666666,6.0,1
1097,0,17,7,4,91,3,59,No,Low,92.9,13.271428571428572,33.900000000000006,2
1098,0,19,4,7,68,2,64,Yes,Low,67.0,16.75,3.0,1
1099,0,20,6,6,99,0,43,No,High,71.9,11.983333333333334,28.90000000000001,1
1100,1,18,1,6,91,4,49,No,Low,41.9,41.9,-7.100000000000001,0
1101,1,21,8,5,79,6,49,No,Low,76.3,9.5375,27.3,1
1102,0,20,7,7,87,1,63,No,High,94.3,13.471428571428572,31.3,2
1103,0,19,9,8,92,4,60,No,High,97.6,10.844444444444443,37.6,2
1104,1,18,3,6,63,5,50,No,Low,57.9,19.3,7.899999999999999,0
1105,0,18,2,8,93,6,66,No,Medium,56.3,28.15,-9.700000000000005,0
1106,0,21,1,6,62,0,55,Yes,Low,54.6,54.6,-0.3999999999999986,0
1107,1,17,3,8,85,6,65,Yes,Medium,63.5,21.166666666666668,-1.5,1
1108,0,19,5,7,67,3,69,Yes,High,72.7,14.54,3.700000000000003,1
1109,0,21,2,5,65,7,88,Yes,Medium,69.7,34.85,-18.3,1
1110,1,19,3,7,75,3,55,Yes,High,57.5,19.166666666666668,2.5,0
1111,1,17,4,4,83,5,46,Yes,Low,55.3,13.825,9.299999999999995,0
1112,1,17,7,5,98,8,55,Yes,Low,80.4,11.485714285714286,25.40000000000001,1
1113,0,21,3,7,89,4,74,Yes,High,80.3,26.766666666666666,6.299999999999997,1
1114,1,17,9,4,72,3,55,Yes,High,91.6,10.177777777777775,36.6,2
1115,1,20,8,6,64,7,79,No,High,94.8,11.85,15.799999999999995,2
1116,1,18,4,6,84,8,51,No,Low,60.6,15.15,9.6,1
1117,1,21,1,8,79,3,74,Yes,Low,51.3,51.3,-22.700000000000003,0
1118,1,19,1,5,77,2,88,No,Medium,60.3,60.3,-27.700000000000003,1
1119,1,20,1,6,77,7,60,No,High,60.1,60.1,0.1000000000000014,1
1120,0,21,1,5,61,4,89,Yes,Medium,52.9,52.9,-36.1,0
1121,0,17,8,6,69,1,82,Yes,Low,95.5,11.9375,13.5,2
1122,1,17,3,8,71,9,75,Yes,Medium,71.3,23.766666666666666,-3.700000000000003,1
1123,1,17,6,7,72,8,87,No,Medium,76.4,12.733333333333334,-10.599999999999994,1
1124,1,17,3,8,70,2,56,No,Low,60.4,20.133333333333333,4.399999999999999,1
1125,0,19,5,4,78,1,71,Yes,Low,76.8,15.36,5.799999999999997,1
1126,0,20,7,6,94,0,80,No,High,92.2,13.171428571428573,12.200000000000005,2
1127,0,18,2,4,98,7,45,No,Medium,54.4,27.2,9.4,0
1128,0,19,6,4,85,2,63,No,Low,83.7,13.95,20.700000000000003,1
1129,0,19,6,5,73,6,66,Yes,Low,80.3,13.383333333333333,14.299999999999995,1
1130,0,18,3,6,83,0,59,No,Medium,55.5,18.5,-3.5,0
1131,0,18,6,4,60,0,64,No,Low,66.6,11.1,2.5999999999999943,1
1132,0,17,5,7,81,8,41,No,High,74.7,14.94,33.7,1
1133,0,19,2,4,82,7,48,No,High,57.8,28.9,9.799999999999995,0
1134,1,21,9,7,78,2,67,No,Medium,99.2,11.022222222222222,32.2,2
1135,1,18,8,5,77,5,92,No,High,101.9,12.7375,9.900000000000006,2
1136,1,18,3,4,71,2,77,No,Low,65.1,21.7,-11.900000000000006,1
1137,1,20,8,8,87,3,42,Yes,Low,81.9,10.2375,39.900000000000006,1
1138,0,21,9,5,87,0,59,Yes,Low,95.7,10.633333333333333,36.7,2
1139,0,21,3,7,92,4,45,No,Low,63.6,21.2,18.6,1
1140,1,18,3,5,78,0,78,Yes,Medium,59.6,19.866666666666667,-18.4,0
1141,0,17,2,4,87,0,72,No,High,67.9,33.95,-4.099999999999994,1
1142,1,20,8,6,96,9,94,No,High,109.4,13.675,15.400000000000006,2
1143,0,21,1,6,85,6,40,No,Low,43.5,43.5,3.5,0
1144,1,18,8,7,94,5,76,Yes,Medium,103.6,12.95,27.599999999999994,2
1145,0,21,7,7,93,1,45,No,Low,83.9,11.985714285714286,38.900000000000006,1
1146,0,20,7,6,94,1,84,No,Low,86.8,12.4,2.799999999999997,2
1147,1,20,3,7,99,6,73,Yes,Medium,78.9,26.3,5.900000000000006,1
1148,0,19,1,5,75,0,86,Yes,Medium,68.9,68.9,-17.099999999999994,1
1149,1,18,4,8,97,1,54,No,Low,66.7,16.675,12.700000000000005,1
1150,1,20,9,8,72,7,84,Yes,High,104.2,11.577777777777778,20.200000000000003,2
1151,1,19,5,5,82,5,65,Yes,Low,81.6,16.32,16.599999999999994,1
1152,1,19,1,8,81,1,53,No,High,58.5,58.5,5.5,0
1153,0,21,5,4,75,6,93,No,High,86.7,17.34,-6.299999999999997,2
1154,0,21,8,5,87,3,46,No,Medium,82.5,10.3125,36.5,1
1155,0,19,8,7,94,1,85,Yes,Medium,106.2,13.275,21.200000000000003,2
1156,1,21,5,5,67,5,70,Yes,Low,65.1,13.02,-4.900000000000006,1
1157,0,20,9,6,81,8,63,Yes,High,84.5,9.38888888888889,21.5,1
1158,1,17,1,7,80,8,70,No,High,62.0,62.0,-8.0,1
1159,0,20,4,6,85,7,68,Yes,Low,69.7,17.425,1.7000000000000028,1
1160,0,19,3,7,99,2,81,Yes,Low,79.1,26.366666666666664,-1.9000000000000057,1
1161,0,19,2,8,80,2,71,No,Low,59.4,29.7,-11.6,0
1162,1,20,8,5,84,1,56,No,Medium,93.6,11.7,37.6,2
1163,0,21,7,4,60,4,53,No,Low,77.2,11.028571428571428,24.200000000000003,1
1164,0,21,9,7,65,3,79,Yes,Low,92.1,10.233333333333333,13.099999999999994,2
1165,1,19,2,7,82,6,75,No,High,68.6,34.3,-6.400000000000006,1
1166,0,18,4,6,82,3,87,Yes,Low,84.4,21.1,-2.5999999999999943,1
1167,1,21,6,8,82,8,63,Yes,High,87.8,14.633333333333333,24.8,2
1168,0,20,3,6,91,1,84,No,High,70.9,23.633333333333336,-13.099999999999994,1
1169,1,21,8,6,89,5,93,No,Medium,93.9,11.7375,0.9000000000000057,2
1170,1,20,3,8,72,6,66,No,Low,64.0,21.33333333333333,-2.0,1
1171,0,19,2,4,77,3,64,No,Low,65.7,32.85,1.7000000000000028,1
1172,1,21,3,6,82,5,71,No,High,73.0,24.33333333333333,2.0,1
1173,1,20,6,6,74,6,91,Yes,Medium,89.6,14.933333333333332,-1.4000000000000057,2
1174,1,19,2,7,92,3,57,Yes,Medium,69.4,34.7,12.400000000000006,1
1175,1,18,8,8,80,7,85,Yes,Low,100.0,12.5,15.0,2
1176,1,20,1,5,98,8,57,No,High,54.2,54.2,-2.799999999999997,0
1177,1,18,7,4,82,0,76,Yes,Low,80.0,11.428571428571429,4.0,1
1178,0,18,2,4,86,6,65,No,Low,57.8,28.9,-7.200000000000003,0
1179,1,17,6,8,77,8,48,No,Low,76.3,12.716666666666669,28.3,1
1180,1,21,2,7,83,9,74,Yes,Low,66.5,33.25,-7.5,1
1181,0,20,2,7,99,4,47,Yes,High,60.5,30.25,13.5,1
1182,0,18,8,8,66,1,59,No,Medium,81.4,10.175,22.40000000000001,1
1183,0,17,2,7,79,9,93,Yes,Low,74.9,37.45,-18.099999999999994,1
1184,0,19,7,4,86,5,81,No,Low,86.2,12.314285714285717,5.200000000000003,2
1185,0,20,3,4,65,6,61,Yes,Low,60.9,20.3,-0.1000000000000014,1
1186,0,18,8,5,86,1,58,Yes,Low,90.0,11.25,32.0,2
1187,0,21,7,8,68,1,69,Yes,Medium,77.0,11.0,8.0,1
1188,1,17,8,6,90,9,92,Yes,Medium,99.8,12.475,7.799999999999997,2
1189,1,18,7,6,80,9,67,Yes,Medium,82.8,11.828571428571427,15.799999999999995,1
1190,0,21,6,5,85,0,74,No,Medium,79.1,13.183333333333332,5.099999999999994,1
1191,1,18,7,5,99,3,82,Yes,Low,95.5,13.642857142857142,13.5,2
1192,1,20,5,7,72,6,50,Yes,High,69.6,13.919999999999998,19.599999999999994,1
1193,1,20,7,5,82,8,70,Yes,Medium,88.6,12.657142857142857,18.599999999999994,2
1194,0,20,1,5,79,2,88,No,Medium,56.9,56.9,-31.1,0
1195,0,17,1,6,96,6,87,No,Low,77.6,77.6,-9.400000000000006,1
1196,1,20,9,7,87,6,78,No,Low,99.3,11.033333333333331,21.3,2
1197,0,21,5,5,76,6,75,No,Low,83.8,16.759999999999998,8.799999999999997,1
1198,1,18,5,5,87,1,69,No,Low,75.7,15.14,6.700000000000003,1
1199,1,19,3,7,61,5,62,Yes,High,48.1,16.033333333333335,-13.9,0
1200,1,21,5,8,84,1,58,Yes,High,82.4,16.48,24.40000000000001,1
